F_1 (bot_pin),F_2 (bot_pin),F_1 (top_pin),F_2 (top_pin),elastic_energy,fracture_dissipation,undamaged_elastic_energy,external_work,displacement 1 [0.      0.02115 0.     ],displacement 2 [0.      0.02115 0.     ],displacement 1 [0.    0.017 0.   ],displacement 2 [0.    0.017 0.   ]
-20645.775999652687,-319836.1435312238,92153.697479381,293545.1276864054,17.283179726168804,19.023898765198968,8213.546877605828,31.671460525467516,2.309997383230565e-06,-1.1190050505396018e-06,1.1987603703169004e-05,-0.00013005010532909429
-20611.393338272694,-319313.907488717,92001.90577881635,293069.0362486017,17.275435815734838,19.072745393284016,8298.739350460308,31.656666393836215,2.3064173537709806e-06,-1.1172529259890415e-06,1.1990288146899064e-05,-0.00013018139988689716
-20582.660036107027,-318879.88419017114,91875.42540130213,292674.2124482127,17.281362184022516,19.12581000851477,8398.578548199706,31.666866236598363,2.3034896327924172e-06,-1.11581535236485e-06,1.1998320272069918e-05,-0.00013037828421051117
-20541.144119632118,-318247.17026315205,91691.8588110873,292096.6304896553,17.262309264539667,19.175496408856688,8480.684811382875,31.63133011479808,2.2991138529434024e-06,-1.1136776828153122e-06,1.1997017303590168e-05,-0.00013047005150330164
-20502.838774652922,-317663.75115417835,91522.51737823436,291564.3003803818,17.24759365347665,19.22421990017405,8563.710503851999,31.60375168390657,2.2950890991084145e-06,-1.1117104772152513e-06,1.1997341966280666e-05,-0.00013057527534516888
-20470.994139908664,-317180.62877432717,91382.05563058498,291124.09253577696,17.24512006431976,19.27436921186172,8656.014788937511,31.598584223622023,2.291793643336141e-06,-1.1100961171444881e-06,1.2002095803469458e-05,-0.00013073177435966984
-20435.88168799721,-316647.09919944045,91227.13665776807,290637.41342019715,17.23735152930965,19.324784344332457,8746.771522161918,31.58370794448448,2.288135261982527e-06,-1.1083060038971217e-06,1.2004624302696171e-05,-0.0001308693304078341
-20394.56906474232,-316017.2713145678,91044.4883863105,290062.3956839018,17.219217834947166,19.37537620278673,8833.21655791267,31.549827764415088,2.28378096548576e-06,-1.1061788273464533e-06,1.2003732703866863e-05,-0.0001309683542576977
-20349.454819692095,-315327.96686778386,90844.81800018936,289432.51286524313,17.191825069007002,19.42323882595391,8910.298659444878,31.49901759389334,2.2789861734892236e-06,-1.1038393699510013e-06,1.1999159697735282e-05,-0.000131023292917988
-20304.40629548558,-314639.803680667,90645.45801725893,288803.78146224725,17.166028045629087,19.47262576791016,8991.514988724995,31.451109010283318,2.274204682175785e-06,-1.101505901345641e-06,1.1995401508327494e-05,-0.00013108953603894384
-20253.488927491526,-313860.1583827466,90419.84221071503,288090.8515878813,17.127792926266245,19.519585271303942,9062.03644368672,31.38043749471549,2.268752536739182e-06,-1.0988485552352046e-06,1.1986914763408949e-05,-0.00013110029414399818
-20207.90985677797,-313163.25671066216,90218.05834501048,287453.930617652,17.099418314793812,19.567403054970494,9139.896939488286,31.32782237015528,2.2639009773555362e-06,-1.096481875843884e-06,1.1982052891547045e-05,-0.00013115179289917593
-20166.296352364305,-312527.5954648092,90033.90182370273,286873.3542636944,17.0782148996709,19.615747000631632,9223.078018963797,31.28833230007037,2.2594929769701882e-06,-1.0943299068461572e-06,1.1980059022397135e-05,-0.00013123271408696486
-20134.667712280636,-312046.75066151266,89894.32507233418,286434.9799795233,17.075088738219296,19.665303406575816,9318.951796044588,31.281941510944023,2.2562077895651335e-06,-1.0927214054150251e-06,1.198467141161729e-05,-0.00013138741720668858
-20105.28872660782,-311601.4301690049,89764.91195138404,286029.45896729466,17.080046302783526,19.719154861857184,9428.144110246576,31.29029745577382,2.253194913519285e-06,-1.0912433990188173e-06,1.1992663439278322e-05,-0.0001315879021460804
-20062.163584282793,-310942.2898771162,89574.05813394331,285427.2426342755,17.05708146579939,19.768583726248412,9513.81365302619,31.247553631232222,2.2486191823570526e-06,-1.0890101455879867e-06,1.1990070171950592e-05,-0.0001316661636912917
-20024.053156492835,-310360.48741583887,89405.48812105683,284896.0668335171,17.041894094093603,19.81735474293854,9603.079398075335,31.219067230226607,2.2445988047631097e-06,-1.0870461518209568e-06,1.1990411433818986e-05,-0.00013177245557295967
-19990.151906008003,-309844.0683161545,89255.76763765363,284424.87986439996,17.034645044252038,19.866955279739738,9699.049712550208,31.205105874500127,2.2410538740897548e-06,-1.0853122334630727e-06,1.1993522094224453e-05,-0.00013191246837687993
-19954.008587217053,-309292.9596162576,89096.10543532818,283921.7059926646,17.02349487955235,19.916541960787853,9793.394611822807,31.183996918545716,2.2372578316696793e-06,-1.0834568292697587e-06,1.199500671993004e-05,-0.00013203758143024493
-19912.805469445266,-308663.38185097405,88913.84220942436,283346.57191241713,17.004616802639205,19.967101439006047,9885.87991194356,31.148712207267383,2.2328972369831236e-06,-1.081327774057175e-06,1.1993997323527032e-05,-0.00013213625584652838
-19870.335571304204,-308013.6704228496,88725.85159963247,282752.77351999894,16.981115223053315,20.015301696559735,9971.423039045601,31.104985782809123,2.228381491146747e-06,-1.0791244853551746e-06,1.1991054711842134e-05,-0.0001322091520279985
-19830.88809791161,-307410.9120389269,88551.36026663646,282202.2200838838,16.964516580272026,20.065291324640352,10065.149400653008,31.073875833888923,2.2242111396436088e-06,-1.0770879324395187e-06,1.1990926220249371e-05,-0.00013231521379893226
-19787.595977485253,-306748.12709171826,88359.6627029129,281596.3337878943,16.938862996445305,20.11290645493303,10149.116378026569,31.02621187009208,2.2195973119860404e-06,-1.074837531172872e-06,1.198716571003484e-05,-0.00013237803795363798
-19749.07647567825,-306159.3271300466,88189.26430873634,281058.45456428675,16.922350897602154,20.161537884517845,10241.203967654372,30.995273298255757,2.2155216553155944e-06,-1.072847471447998e-06,1.1986910636608682e-05,-0.0001324802774775706
-19708.406913179228,-305537.1939743969,88009.28049318396,280489.98164335266,16.9027635860761,20.21084527460141,10333.357720843767,30.958689459253776,2.2112067913602353e-06,-1.0707414430265586e-06,1.198564041375668e-05,-0.00013257299625483228
-19666.94262040354,-304902.72896695085,87825.76349786101,279910.16435925505,16.88211714367336,20.260512378688574,10426.210740332574,30.920159469310256,2.2068033951546885e-06,-1.0685925184457396e-06,1.1984017975524615e-05,-0.0001326630423652181
-19627.260381161606,-304295.99074220954,87650.21377445207,279355.9329107751,16.866304783290133,20.312010420490232,10526.452208627046,30.89044745160873,2.2026065413640613e-06,-1.0665430815349028e-06,1.1984479145928106e-05,-0.00013277859720761467
-19584.239455828192,-303636.96426532493,87459.70665681789,278753.3751672168,16.84112638086407,20.359993623019218,10613.933185531101,30.84363074126126,2.19801787239245e-06,-1.0643052074646747e-06,1.1980944633263339e-05,-0.00013284536571879892
-19547.150755210932,-303069.84907209617,87295.64677669006,278235.35071678314,16.827321799360238,20.409210605663837,10711.751431297102,30.81762574020913,2.194097858475003e-06,-1.0623907611953072e-06,1.1981897943373914e-05,-0.00013296147659781537
-19508.119353850216,-302472.42115479097,87122.90670859876,277689.3646804753,16.809069288203894,20.45740682479814,10805.087731205975,30.783483771232962,2.1899542175759443e-06,-1.0603684724901179e-06,1.1981017053963575e-05,-0.00013305668784338047
-19474.03087979159,-301951.67521761596,86972.23807535143,277213.8769446988,16.80056475707705,20.506889297644832,10908.081635803026,30.76717591525996,2.186369484886728e-06,-1.058616458798311e-06,1.198392778916216e-05,-0.0001331952163088996
-19438.844163429196,-301414.0960313323,86816.71233169534,276723.02992719744,16.792182242938097,20.558447399263258,11016.265009288749,30.75105357867244,2.18266979455368e-06,-1.056808199294902e-06,1.198717148466201e-05,-0.00013334169382340306
-19398.95235728777,-300803.30443664093,86640.18050732971,276164.7042965602,16.77339941288058,20.607825562519203,11113.492437999987,30.71591245680095,2.178431701491817e-06,-1.0547400900659311e-06,1.1986145700943691e-05,-0.0001334395385845272
-19359.642776916648,-300201.39897582185,86466.20141650848,275614.6344136997,16.7562246664254,20.657886766303857,11213.850443487174,30.683703848054545,2.174259404563123e-06,-1.0527036903492058e-06,1.1986015612806865e-05,-0.00013354638097163636
-19316.02773127488,-299532.35026788374,86272.96597928189,275002.65170563286,16.728704173302944,20.705148098540025,11301.62476443747,30.6325885800151,2.16959033204316e-06,-1.050427786411273e-06,1.1981591246551036e-05,-0.00013360238574711
-19278.540282756054,-298958.3182773684,86107.07321088761,274478.05239114206,16.713232921492764,20.75389420263149,11401.403247691436,30.603513703275148,2.1656137993095967e-06,-1.0484867657952186e-06,1.198192766490569e-05,-0.0001337119311662094
-19237.82937572631,-298334.2327021959,85926.78777442733,273907.47299244057,16.692306671470483,20.80284363015126,11498.440222048042,30.564440693545265,2.1612748930512635e-06,-1.046370328046286e-06,1.1980311815209031e-05,-0.0001338005722890001
-19198.597042675472,-297733.09583941463,85753.12921454309,273357.93943281774,16.674345334065006,20.85224758966875,11599.16852973389,30.530790510305057,2.157103239823886e-06,-1.0443348135579557e-06,1.1979775506528848e-05,-0.00013390295269468056
-19159.204972709147,-297129.6423610604,85578.77902250053,272806.46021456533,16.65872038028826,20.904320503356267,11708.164663555284,30.501369075336402,2.1529235529776345e-06,-1.0422946376938492e-06,1.1980615512157932e-05,-0.00013402435823960595
-19117.56981291226,-296490.9326452337,85394.36945495012,272222.25340099377,16.635054487868018,20.952359609455662,11802.876748142975,30.457282372448855,2.148473472338894e-06,-1.0401249635371157e-06,1.1977720256500865e-05,-0.00013409938417004643
-19080.742365334998,-295926.7334792393,85231.39165215485,271706.6370613602,16.62128990021612,21.00200163966088,11908.851894089672,30.431299936561995,2.1445678621512376e-06,-1.038218433036857e-06,1.1978936060268112e-05,-0.0001342202210040174
-19039.789699347362,-295298.30068660114,85049.97114617689,271131.86120661005,16.59842548913541,21.04981622971988,12004.6331515342,30.388679324691733,2.140189798035267e-06,-1.0360838618409247e-06,1.1976462512131162e-05,-0.00013429803552256962
-19005.192047037122,-294768.4698907952,84896.93774771079,270647.70884893584,16.587891335946672,21.098935931704606,12112.994595885606,30.36861484388953,2.136530055725252e-06,-1.034296699636965e-06,1.197875407570249e-05,-0.00013443063587387303
-18967.26880293825,-294187.1342091546,84729.07326684079,270116.34173473815,16.573117323071596,21.14968567526937,12222.65997456881,30.340754555646857,2.132502176007859e-06,-1.0323308995770014e-06,1.1979791947867919e-05,-0.0001345521040382541
-18928.373753537744,-293590.5893794136,84556.884878629,269570.80536941986,16.55498170659508,21.19884699068947,12326.781190329883,30.306761111533188,2.1283579724734946e-06,-1.0303093995590835e-06,1.1979142656509015e-05,-0.00013465452138791342
-18889.894604855956,-293000.45573033777,84386.52200080981,269031.3243205208,16.53924520229866,21.249754255278052,12437.39528812093,30.27712895895689,2.124265333665388e-06,-1.0283123864640114e-06,1.1979902387364798e-05,-0.0001347731781152583
-18847.68034806976,-292352.0090694715,84199.44239688282,268437.99650683725,16.51339973897399,21.29719231948182,12532.707962616945,30.229042828424497,2.119737263556838e-06,-1.0261057821968037e-06,1.197624234748522e-05,-0.00013483840406967605
-18811.667262367468,-291799.75454459025,84040.04495577663,267933.1398586743,16.500009747438263,21.346272764915245,12642.00243492031,30.20373043923061,2.1159113604140586e-06,-1.0242386324493519e-06,1.1977580431079757e-05,-0.00013496062576521032
-18771.230313790835,-291178.72426449216,83860.86824581797,267365.0813135745,16.478354691333482,21.3949279973581,12744.49382782383,30.16328861253253,2.11158469928703e-06,-1.022129303205509e-06,1.1975852167420316e-05,-0.00013504772042306795
-18734.096524351342,-290609.00532222894,83696.48718508243,266844.10510586895,16.46306425053075,21.444199554429627,12854.072023878032,30.13448883282635,2.1076316774399595e-06,-1.0202007455763691e-06,1.1976421055211344e-05,-0.00013516339561525217
-18695.11132411258,-290010.6999658317,83523.85598063096,266297.06605764054,16.447343664074612,21.496356848295232,12970.975468048478,30.104846504407302,2.1034806268046746e-06,-1.0181755272106072e-06,1.197744433819406e-05,-0.00013528797737116075
-18653.914665527787,-289377.6744685746,83341.29827458484,265717.82328283,16.423586905922257,21.54447074743598,13072.221789025765,30.06055765966651,2.0990630377777287e-06,-1.016022642413394e-06,1.197469973856483e-05,-0.0001353650949668151
-18617.810024496917,-288823.64393638686,83181.46959490466,265211.2839106992,16.41066660279285,21.594517444304316,13187.46376906579,30.036067643643324,2.0952241198717873e-06,-1.014149332126242e-06,1.1976462137116239e-05,-0.00013549412074292271
-18575.11112751476,-288167.00839179696,82992.1417402127,264610.3368224073,16.383622258703525,21.642158902980363,13285.924147122529,29.985766357826083,2.0906319808583107e-06,-1.0119122693911055e-06,1.197259443697237e-05,-0.00013555629091958213
-18539.85736471129,-287625.9506278537,82836.09719108984,264115.58692130214,16.371096996823965,21.691229092003848,13400.384046469007,29.96201016343382,2.0868824944734547e-06,-1.0100827160987827e-06,1.1974301556868956e-05,-0.00013568398363502916
-18498.871103061643,-286995.9272255786,82654.44073737413,263539.1932018183,16.349406954772945,21.741331184860627,13510.502261602258,29.92145878187542,2.0824904226116367e-06,-1.0079419170726725e-06,1.1972888049059028e-05,-0.0001357776933722401
-18459.24281135935,-286386.9061104303,82478.86879240593,262981.9576339978,16.32921924091472,21.790598320332634,13620.445922907586,29.88366985652354,2.0782473256196515e-06,-1.0058735762948817e-06,1.1971727025722671e-05,-0.0001358748499412798
-18421.017223395356,-285799.69284053147,82309.56155405325,262444.9196300438,16.313839492815042,21.842257742517738,13741.097734527573,29.854632536177093,2.0741697355236595e-06,-1.003884701011843e-06,1.1972926723764398e-05,-0.00013600103054905657
-18379.18999395548,-285156.20690057985,82124.1042620231,261855.92696050965,16.28807361692292,21.890011103864197,13843.579298862285,29.80665217589548,2.0696696324577394e-06,-1.001692600622469e-06,1.1969539995603347e-05,-0.0001360697740425791
-18345.408262983306,-284637.59030783817,81974.59279942984,261381.74738790182,16.27853502856596,21.939788566658873,13965.722003128703,29.78833259254025,2.0660817944130016e-06,-9.999414896898389e-07,1.1972638677806539e-05,-0.00013621401609665944
-18304.406309111662,-284006.75570077694,81792.79544910947,260804.41152103734,16.254843090750008,21.98831170553411,14073.034265336182,29.74412805424419,2.0616744632386087e-06,-9.977942279220804e-07,1.1970281818690914e-05,-0.00013629462162468626
-18269.82681633719,-283475.61982023914,81639.72328654095,260318.6276203094,16.24329323625881,22.037623876824586,14193.647102247567,29.722130377883982,2.0579928956378274e-06,-9.959980716075386e-07,1.1972474284163716e-05,-0.00013642934292846278
-18230.325493424956,-282868.20032073534,81464.68486980075,259762.90574758174,16.22523969497978,22.089253201507198,14315.280944546548,29.68818370794934,2.0537647056794533e-06,-9.93936778789295e-07,1.1972721407764387e-05,-0.0001365455843055895
-18189.323230989532,-282237.1961892591,81282.89836229458,259185.2900797798,16.201216641554964,22.13766874808593,14423.835131091493,29.64336720306105,2.049353670690295e-06,-9.917880367950615e-07,1.197009810418946e-05,-0.00013662502418210453
-18153.334843912027,-281683.9895869367,81123.50024129057,258679.29421112963,16.188299010778387,22.18832900612089,14548.860274892522,29.61882884878607,2.045514107794182e-06,-9.899152699491951e-07,1.1972216712059886e-05,-0.0001367598841294831
-18110.438157443357,-281023.32002458593,80933.19802097634,258074.38412297962,16.160003085322835,22.236018189848732,14652.691561573916,29.566202100255452,2.0408834886588888e-06,-9.876606436487628e-07,1.1967991083918302e-05,-0.00013681890760387598
-18076.605311566433,-280503.3442026629,80783.41238104911,257598.76758871033,16.149480217858773,22.285355177782183,14777.764673332067,29.54606275429479,2.0372794122708026e-06,-9.859023942719168e-07,1.1970714944828178e-05,-0.00013695959477780795
-18033.616282277522,-279841.20921761927,80592.70623382524,256992.5808091942,16.122697749174066,22.334867818041687,14888.985612108605,29.496165475268818,2.032642765729229e-06,-9.836444959790633e-07,1.1967436184626557e-05,-0.00013703219763409722
-17993.57001614763,-279224.7175342588,80415.16949387288,256428.22845481022,16.10078456382439,22.38403964642759,15004.502615222198,29.45518506434022,2.028335910802399e-06,-9.815463837476741e-07,1.1965779902840403e-05,-0.00013712448824206806
-17954.772485790472,-278627.6306672975,80243.21071328424,255881.89025307092,16.083864692365502,22.436040254844983,15133.059656901662,29.42328042497836,2.024178584443766e-06,-9.795198916480486e-07,1.1966710409547602e-05,-0.00013724892313421834
-17915.35242006316,-278020.5610552314,80068.41355003616,255326.11159881562,16.061622165968743,22.483924078779268,15245.905161557124,29.381708995199524,2.0199340798259545e-06,-9.774524895946856e-07,1.1964807609347883e-05,-0.00013733537090910046
-17885.3267382718,-277559.33370737307,79935.6056031425,254904.45069026516,16.058883501285838,22.534537426296755,15385.535979909966,29.375768432768268,2.0167573591498163e-06,-9.759010805588962e-07,1.1970864517689557e-05,-0.00013751579831297584
-17844.00694377626,-276922.63324529084,79752.29747361831,254321.46531410556,16.033566642261796,22.58294112265557,15497.979867178357,29.328560013958764,2.012297634919781e-06,-9.737295604387033e-07,1.1967996823192514e-05,-0.00013759141030352272
-17810.40615269692,-276405.71122025733,79603.49128340442,253848.49253412962,16.022569304955525,22.6318476600379,15626.433409049649,29.307534020057037,2.008709172230422e-06,-9.719795690756295e-07,1.1970585373220342e-05,-0.0001377306623582874
-17773.72125460126,-275840.8886830737,79440.8932541626,253331.63459294484,16.0076216280772,22.6824403469925,15756.450994433364,29.279248853667834,2.004777388242832e-06,-9.700630535264057e-07,1.197215749236338e-05,-0.0001378595979559189
-17737.071537180025,-275276.5187204374,79278.4570981215,252815.00854637029,15.99073281369881,22.731091483911477,15879.819750562234,29.247440782890937,2.0008418259529167e-06,-9.68145357632988e-07,1.1972447548383205e-05,-0.00013797307991543733
-17703.07308287569,-274753.28508344636,79127.86532038476,252336.31481508043,15.980861875885081,22.78206585813974,16017.478166454575,29.228425031088783,1.997212070991369e-06,-9.663750542833979e-07,1.1975996484772457e-05,-0.0001381259694609231
-17656.576795150824,-274035.8459489408,78921.38927085676,251678.96202004282,15.944424578683535,22.829113803294373,16117.806440990302,29.160888360421172,1.9921571901951827e-06,-9.639163920040467e-07,1.1968608350329816e-05,-0.00013814919359359301
-17614.240839033566,-273383.01733070955,78733.53358881187,251081.00300698,15.917038752031477,22.877733640188513,16232.439407478241,29.109877441098256,1.987576642802169e-06,-9.616868792496793e-07,1.1964904318807588e-05,-0.0001382178399128477
-17562.4835684203,-272583.63600245264,78503.47352593853,250348.4298032383,15.87097001295734,22.92475631664799,16323.780778591994,29.02472228482477,1.9819245215822898e-06,-9.589393798562542e-07,1.1954147562261446e-05,-0.00013819927464904793
-17524.782502088365,-272002.51966612705,78336.26897493862,249816.42155324755,15.852457086830162,22.973940908231118,16450.437536445253,28.989925278595077,1.977865543861871e-06,-9.569621853922398e-07,1.195421521619036e-05,-0.00013830926017711535
-17489.748222806986,-271463.00658628583,78181.05485808125,249322.82590020727,15.843270850726594,23.027699008777866,16600.862941796626,28.972089833364674,1.9741232441465243e-06,-9.551370555065514e-07,1.1958680728469133e-05,-0.0001384778837125751
-17445.20477374398,-270775.6925313361,77983.31778561711,248693.11072423714,15.811833356911135,23.076511674232606,16714.068595793873,28.913650800527645,1.969289349939537e-06,-9.527852603341161e-07,1.195344926689815e-05,-0.000138530355435822
-17408.868860423838,-270215.58826037723,77822.20713133982,248180.3356883984,15.79575646734406,23.125885833428356,16845.887984796547,28.883290697508986,1.96538147854417e-06,-9.508813879370008e-07,1.195446595034865e-05,-0.00013865251529483047
-17368.724160442194,-269596.03501269786,77643.97393930539,247612.87476956632,15.76998160432911,23.1725644224625,16959.901407472098,28.835246732734106,1.9610314473299585e-06,-9.487643824230372e-07,1.1951517374338019e-05,-0.00013872182424025327
-17345.547268834183,-269240.0461043923,77541.65332406039,247287.6188649998,15.778346967390405,23.22260643365368,17121.607863914676,28.84956139842986,1.9586086411725847e-06,-9.475789608662056e-07,1.1962117458182688e-05,-0.00013895474783433883
-17312.611930936044,-268732.62668683677,77395.75317742297,246823.27872270963,15.77029980856987,23.274085759011204,17270.584621078593,28.833832791486135,1.955088378752451e-06,-9.45862314918854e-07,1.196664616230106e-05,-0.0001391212599448994
-17267.819075405627,-268041.1001652057,77196.86973122062,246189.58971243032,15.738027494105104,23.322998333697026,17386.012289271974,28.773858819650457,1.9502200135146005e-06,-9.434942715974802e-07,1.1961126834513864e-05,-0.00013917115716259446
-17222.309773900048,-267338.2645229102,76994.72393277998,245545.66136309115,15.705684336641735,23.37320910714975,17505.97539269214,28.713722601891504,1.9452727491393373e-06,-9.410877514156324e-07,1.1956211280908903e-05,-0.00013922598403502104
-17177.554121000405,-266646.78425636765,76795.83666138777,244912.01117831338,15.670549143476663,23.419319147538854,17610.688227579314,28.648563278508576,1.9403937806274833e-06,-9.387154183370243e-07,1.194961967237764e-05,-0.00013925244004137663
-17154.20941176061,-266287.80536060425,76692.70354182471,244584.0034791709,15.678858774791877,23.46984746229619,17778.653111174615,28.66274378001399,1.9379475022138752e-06,-9.375188506134793e-07,1.1960645490994694e-05,-0.00013948965011275662
-17122.182126609798,-265794.1404232135,76550.81764587687,244132.20985311337,15.671967149305317,23.521131088327305,17932.47694593802,28.649109805312467,1.934522860539987e-06,-9.35848913031914e-07,1.1965723666929137e-05,-0.00013966249345685595
-17085.82108998906,-265233.1655541504,76389.5730654912,243618.36386439824,15.65453193785705,23.569876781437987,18067.149327208488,28.616250430912167,1.930599613606393e-06,-9.339385508587447e-07,1.1965964042624875e-05,-0.00013977863873861367
-17045.11493981554,-264604.6405924537,76208.88254613269,243042.61702135095,15.63122645801494,23.62079364792162,18202.68024229736,28.57261186380438,1.9261909298351985e-06,-9.317928464807379e-07,1.196464659775511e-05,-0.0001398774406850491
-17003.287709227578,-263958.47998746077,76023.11068974929,242450.49544717473,15.602121169175392,23.668036699595355,18320.46909988756,28.5184424590885,1.9216412729913324e-06,-9.29579978255726e-07,1.1960405366862843e-05,-0.00013993590397411878
-16972.204697924768,-263479.1206138272,75885.37919020285,242011.76498360612,15.595731083602162,23.71834071410413,18475.41597240357,28.50573136479278,1.9183146881300202e-06,-9.279580248344805e-07,1.1965707456541628e-05,-0.00014010872184675702
-16933.04192812251,-262874.2643107612,75711.52516505544,241457.61041065355,15.572694933925062,23.76692953539001,18605.799087294192,28.46262307542592,1.914068319455772e-06,-9.258916902246468e-07,1.1964090973944358e-05,-0.00014020015267316862
-16899.2616330632,-262352.9521142169,75561.74128475036,240980.17936062458,15.559717023241227,23.81573804657348,18749.7081492548,28.4378948960912,1.9104301545524475e-06,-9.241195832857083e-07,1.1966366133468779e-05,-0.0001403380552191397
-16862.105760182185,-261779.13696140033,75396.84441794254,240454.61058743007,15.541784637675926,23.86589209950353,18892.751642935265,28.404077012827845,1.9064131496154798e-06,-9.221639425878804e-07,1.1967200368311057e-05,-0.00014045927864583753
-16824.667076695627,-261200.9407528922,75230.7036917754,239924.8983345957,15.522319510038091,23.915095251798913,19031.640152005755,28.36747698820768,1.902360518824057e-06,-9.201914164552077e-07,1.1967042170408257e-05,-0.00014057007904006802
-16792.303308882685,-260701.44553550234,75087.23049010556,239467.62385426892,15.51423502509078,23.966402148132197,19192.165529414695,28.351627780970365,1.8988866914033254e-06,-9.184983845718572e-07,1.1971985944969408e-05,-0.00014074118891592468
-16753.17578928345,-260096.85586816847,74913.50222268031,238913.59601607255,15.490442738973314,24.014581236083643,19323.644170074316,28.307133711426275,1.8946369093548594e-06,-9.164309216661708e-07,1.197000090540954e-05,-0.000140828670823966
-16719.539054624223,-259577.48467351162,74764.32594972172,238437.8973722746,15.47787608349025,24.06389662424472,19473.677482914816,28.28312721712755,1.891010615791201e-06,-9.146648201977193e-07,1.1972667369512886e-05,-0.00014097207965115596
-16676.057997978205,-258905.18451346585,74571.11968521257,237821.67090139957,15.446463551937983,24.112668965515304,19598.826812216004,28.224690885021005,1.8862679648313877e-06,-9.123589693064651e-07,1.1967909435016922e-05,-0.00014102766171770513
-16634.086597602698,-258256.31923113455,74384.67541601667,237226.88650824127,15.417111171153982,24.16074159418441,19724.966103783136,28.170033612003092,1.88169318043481e-06,-9.101345762323592e-07,1.1963659607052277e-05,-0.00014109004283953093
-16594.892739370545,-257650.4612362136,74210.62098424189,236671.80041244757,15.395575855424765,24.21155400790282,19871.06868987872,28.129597911107272,1.8774393392953518e-06,-9.080647767498884e-07,1.196338135880647e-05,-0.0001411995997063646
-16557.875941198385,-257078.32539923134,74046.27917583674,236147.5385110684,15.375480928881602,24.25983596857963,20011.145104941425,28.091842635751014,1.873422528068086e-06,-9.061103416873542e-07,1.1963026453013124e-05,-0.00014130569244655622
-16528.10052527517,-256618.6201396434,73914.33324870109,235726.69797293728,15.371726019383045,24.311087859619274,20183.452679484362,28.083878324866397,1.8702332606652955e-06,-9.045554945137502e-07,1.1969808014314925e-05,-0.0001414993735610278
-16490.090150236923,-256030.9580647091,73745.53860639792,235188.1514643141,15.34988849619959,24.35966237976104,20323.562544361062,28.042927911931734,1.8661025185257799e-06,-9.025460511276372e-07,1.196886090650342e-05,-0.00014159909576237924
-16457.03723923467,-255520.27021776326,73598.92583530191,234720.2870075241,15.337436531820451,24.40845610170213,20477.703421900645,28.019120197520504,1.8625326950133502e-06,-9.008079269311086e-07,1.1971552407003483e-05,-0.00014174333793342988
-16419.134908776214,-254934.17931908366,73430.60525175661,234183.22794812405,15.316989338444122,24.458380629874203,20625.861005700765,27.980677542695975,1.8584159714696799e-06,-8.988050840804582e-07,1.1971548584968104e-05,-0.00014185556396141804
-16379.742810504027,-254325.00279389392,73255.65538990151,233624.85297539848,15.293141848231944,24.507736808400132,20768.283186648307,27.936034463844695,1.854128549586727e-06,-8.967199307846716e-07,1.1969833977677805e-05,-0.0001419500165823007
-16344.85780748244,-253785.68251100628,73100.8276454335,233130.7859512646,15.279451281151047,24.558914968203155,20931.677801625334,27.909896622988104,1.85035499580136e-06,-8.9488290751062e-07,1.1972811532628204e-05,-0.00014209943904279243
-16304.834181611928,-253166.51349355755,72923.00027564036,232563.17750914049,15.252952259636864,24.60697039735489,21067.190897297533,27.860429904723418,1.8459890344400552e-06,-8.927602324560915e-07,1.1969918393674159e-05,-0.00014217658649798702
-16271.463611309719,-252650.61514122866,72774.92770932316,232090.48822389962,15.240053548621031,24.656243305428145,21226.616047380565,27.835777652073215,1.8423789302021996e-06,-8.910028798150043e-07,1.1972705793722796e-05,-0.00014232248934015963
-16231.631043610982,-252034.25134200245,72597.9169218824,231525.48610123637,15.214153817750297,24.704702210554093,21365.716599065254,27.787392266338625,1.8380330099233445e-06,-8.88889936067821e-07,1.197033219821846e-05,-0.00014240452443960725
-16195.29256012295,-251472.20981189597,72436.57440091387,231010.3303066046,15.19519559579732,24.753599191628744,21516.971485348444,27.75167529289862,1.834083855133835e-06,-8.869688672981658e-07,1.197055841204564e-05,-0.00014252120159977794
-16158.157312479376,-250897.69605480967,72271.65364484012,230483.84328237566,15.176887676771893,24.80472980124431,21678.00789006458,27.71709198188733,1.8300496282297084e-06,-8.850061863216212e-07,1.197177119094654e-05,-0.00014265056688910478
-16119.221322881429,-250295.18040447088,72098.66282491584,229931.47317227285,15.152460864357163,24.853186599946095,21821.366222417255,27.671387492176763,1.8258023572168147e-06,-8.829412027255377e-07,1.1969834005577593e-05,-0.00014274023679145906
-16086.393449897612,-249787.47182641967,71952.99779340907,229466.29094503648,15.141582021278595,24.903788190127955,21992.89249622454,27.650376815685917,1.8222522209755139e-06,-8.812129105268272e-07,1.1973837261933182e-05,-0.00014290305542453448
-16045.594843594794,-249155.85977435997,71771.62867262425,228887.16870975128,15.112784258919572,24.951554651397615,22128.67328186286,27.59670197819104,1.8177889949739215e-06,-8.790437969674743e-07,1.1970184328516364e-05,-0.00014296958595978677
-16012.117194617535,-248637.95568637387,71623.03088159427,228412.51343703576,15.098865202358333,25.00046235513604,22291.296472259965,27.570172697474998,1.814157965319867e-06,-8.772769312555356e-07,1.1972594626618398e-05,-0.00014311164564897354
